datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
250320200807.408,13.340,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200807.544,13.460,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200807.688,13.580,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200807.827,13.700,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200808.648,13.820,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200808.654,13.940,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200808.659,14.060,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200808.806,14.180,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200808.948,14.300,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200808.964,14.420,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200809.104,14.540,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200809.246,14.660,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200809.389,14.780,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200809.528,14.900,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200809.667,15.020,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200809.682,15.140,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200809.832,15.260,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200809.962,15.380,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200810.105,15.500,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200810.244,15.620,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200810.386,15.740,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200810.402,15.860,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200810.540,15.980,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200810.681,16.100,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200810.822,16.220,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200810.959,16.340,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.104,16.460,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.242,16.580,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.258,16.700,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.398,16.820,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.538,16.940,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.683,17.060,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.820,17.180,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.960,17.300,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200811.975,17.420,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200812.115,17.540,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200812.261,17.660,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200812.396,17.780,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200812.535,17.900,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200812.675,18.020,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200812.690,18.140,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200812.836,18.260,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200812.974,18.380,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200813.126,18.500,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200813.277,18.620,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200813.293,18.740,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200813.446,18.860,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200813.581,18.980,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200813.720,19.100,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200813.863,19.220,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.002,19.340,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.017,19.460,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.158,19.580,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.297,19.700,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.435,19.820,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.584,19.940,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.721,20.060,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.737,20.180,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200814.875,20.300,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200815.016,20.420,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200815.156,20.540,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200815.298,20.660,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200815.437,20.780,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200815.453,20.900,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200815.594,21.020,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200815.737,21.140,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200815.870,21.260,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200816.011,21.380,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
250320200816.151,21.500,3.6966,1.3614,-1.3315,0.9864,0.1642,0.0000,0.0000,18.9000,0.0000,0.0000
