datetime,sessionTime,posX,posY,posZ,q0,qi,qj,qk,pitch,yaw,roll
250320201056.167,6.120,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201056.317,6.240,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201056.461,6.360,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201056.477,6.480,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201056.624,6.600,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201056.760,6.720,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201056.916,6.840,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.059,6.960,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.205,7.080,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.221,7.200,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.366,7.320,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.512,7.440,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.657,7.560,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.801,7.680,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.817,7.800,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201057.963,7.920,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201058.109,8.040,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201058.253,8.160,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201058.401,8.280,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201058.418,8.400,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201058.559,8.520,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201058.706,8.640,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201058.855,8.760,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
250320201058.997,8.880,2.1705,1.3614,-0.5674,0.9983,0.0584,0.0000,0.0000,6.7000,0.0000,0.0000
